2025-10-30 09:00:57,484 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:00:51, end: 2025-10-30 09:00:56)
2025-10-30 09:00:58,551 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:00:51, end: 2025-10-30 09:00:56)
2025-10-30 09:01:02,460 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:00:56, end: 2025-10-30 09:01:01)
2025-10-30 09:01:03,516 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:00:56, end: 2025-10-30 09:01:01)
2025-10-30 09:09:45,795 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 09:09:55,347 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:01:01, end: 2025-10-30 09:09:54)
2025-10-30 09:09:56,409 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:01:01, end: 2025-10-30 09:09:54)
2025-10-30 09:10:00,257 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:09:54, end: 2025-10-30 09:09:59)
2025-10-30 09:10:01,303 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:09:54, end: 2025-10-30 09:09:59)
2025-10-30 09:10:05,264 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:09:59, end: 2025-10-30 09:10:04)
2025-10-30 09:10:06,338 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:09:59, end: 2025-10-30 09:10:04)
2025-10-30 09:10:10,237 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:04, end: 2025-10-30 09:10:09)
2025-10-30 09:10:11,299 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:04, end: 2025-10-30 09:10:09)
2025-10-30 09:10:15,236 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:09, end: 2025-10-30 09:10:14)
2025-10-30 09:10:16,268 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:09, end: 2025-10-30 09:10:14)
2025-10-30 09:10:20,253 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:14, end: 2025-10-30 09:10:19)
2025-10-30 09:10:21,334 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:14, end: 2025-10-30 09:10:19)
2025-10-30 09:10:25,239 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:19, end: 2025-10-30 09:10:24)
2025-10-30 09:10:26,285 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:19, end: 2025-10-30 09:10:24)
2025-10-30 09:10:30,226 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:24, end: 2025-10-30 09:10:29)
2025-10-30 09:10:31,273 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:24, end: 2025-10-30 09:10:29)
2025-10-30 09:10:35,229 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:29, end: 2025-10-30 09:10:34)
2025-10-30 09:10:36,288 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:29, end: 2025-10-30 09:10:34)
2025-10-30 09:10:40,228 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:34, end: 2025-10-30 09:10:39)
2025-10-30 09:10:41,286 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:34, end: 2025-10-30 09:10:39)
2025-10-30 09:10:45,248 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:39, end: 2025-10-30 09:10:44)
2025-10-30 09:10:46,297 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:39, end: 2025-10-30 09:10:44)
2025-10-30 09:10:50,229 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:44, end: 2025-10-30 09:10:49)
2025-10-30 09:10:51,290 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:44, end: 2025-10-30 09:10:49)
2025-10-30 09:10:55,226 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:49, end: 2025-10-30 09:10:54)
2025-10-30 09:10:56,295 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:49, end: 2025-10-30 09:10:54)
2025-10-30 09:11:00,248 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:54, end: 2025-10-30 09:10:59)
2025-10-30 09:11:01,303 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:54, end: 2025-10-30 09:10:59)
2025-10-30 09:11:05,253 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:10:59, end: 2025-10-30 09:11:04)
2025-10-30 09:11:05,312 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761840664145801000
2025-10-30 09:11:06,311 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:10:59, end: 2025-10-30 09:11:04)
2025-10-30 09:11:10,237 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:04, end: 2025-10-30 09:11:09)
2025-10-30 09:11:11,318 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:04, end: 2025-10-30 09:11:09)
2025-10-30 09:11:15,251 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:09, end: 2025-10-30 09:11:14)
2025-10-30 09:11:16,291 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:09, end: 2025-10-30 09:11:14)
2025-10-30 09:11:17,744 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761840676667819800
2025-10-30 09:11:20,240 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:14, end: 2025-10-30 09:11:19)
2025-10-30 09:11:21,299 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:14, end: 2025-10-30 09:11:19)
2025-10-30 09:11:25,238 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:19, end: 2025-10-30 09:11:24)
2025-10-30 09:11:26,292 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:19, end: 2025-10-30 09:11:24)
2025-10-30 09:11:30,220 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:24, end: 2025-10-30 09:11:29)
2025-10-30 09:11:31,291 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:24, end: 2025-10-30 09:11:29)
2025-10-30 09:11:35,238 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 09:11:29, end: 2025-10-30 09:11:34)
2025-10-30 09:11:36,293 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 09:11:29, end: 2025-10-30 09:11:34)
2025-10-30 09:32:25,490 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 09:32:36,921 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761841955727586800
2025-10-30 09:32:40,295 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 16:32:34, end: 2025-10-30 16:32:39)
2025-10-30 09:32:40,555 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761841959482528900
2025-10-30 09:32:41,355 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 16:32:34, end: 2025-10-30 16:32:39)
2025-10-30 09:32:45,203 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 16:32:36, end: 2025-10-30 16:32:44)
2025-10-30 09:32:46,261 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:36, end: 2025-10-30 16:32:44)
2025-10-30 09:32:50,202 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:49)
2025-10-30 09:32:51,274 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:49)
2025-10-30 09:32:55,190 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:54)
2025-10-30 09:32:56,262 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:54)
2025-10-30 09:33:00,206 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:59)
2025-10-30 09:33:01,264 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:32:59)
2025-10-30 09:33:05,228 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:33:04)
2025-10-30 09:33:06,289 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 16:33:04)
2025-10-30 10:05:21,231 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 10:05:43,235 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 17:05:42)
2025-10-30 10:05:43,995 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761843942844522200
2025-10-30 10:05:44,303 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 16:32:40, end: 2025-10-30 17:05:42)
2025-10-30 10:05:48,094 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:05:42, end: 2025-10-30 17:05:47)
2025-10-30 10:05:49,169 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 17:05:42, end: 2025-10-30 17:05:47)
2025-10-30 10:05:50,322 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761843949257524300
2025-10-30 10:05:53,091 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 17:05:47, end: 2025-10-30 17:05:52)
2025-10-30 10:05:54,163 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:05:47, end: 2025-10-30 17:05:52)
2025-10-30 10:05:58,089 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:05:52, end: 2025-10-30 17:05:57)
2025-10-30 10:05:59,146 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:05:52, end: 2025-10-30 17:05:57)
2025-10-30 10:06:03,083 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:05:57, end: 2025-10-30 17:06:02)
2025-10-30 10:06:04,142 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:05:57, end: 2025-10-30 17:06:02)
2025-10-30 10:15:50,688 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 10:16:03,490 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:06:02, end: 2025-10-30 17:16:02)
2025-10-30 10:16:04,533 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:06:02, end: 2025-10-30 17:16:02)
2025-10-30 10:16:08,286 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:16:02, end: 2025-10-30 17:16:07)
2025-10-30 10:16:09,350 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:16:02, end: 2025-10-30 17:16:07)
2025-10-30 10:16:11,520 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761844570258945600
2025-10-30 10:16:13,296 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 17:16:07, end: 2025-10-30 17:16:12)
2025-10-30 10:16:14,369 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:16:07, end: 2025-10-30 17:16:12)
2025-10-30 10:16:15,739 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761844574699184500
2025-10-30 10:16:18,285 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:16:12, end: 2025-10-30 17:16:17)
2025-10-30 10:16:19,371 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 17:16:12, end: 2025-10-30 17:16:17)
2025-10-30 10:16:23,283 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:16:17, end: 2025-10-30 17:16:22)
2025-10-30 10:16:24,340 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:16:17, end: 2025-10-30 17:16:22)
2025-10-30 10:16:28,283 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:16:22, end: 2025-10-30 17:16:27)
2025-10-30 10:16:29,357 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:16:22, end: 2025-10-30 17:16:27)
2025-10-30 10:17:35,260 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 10:17:44,784 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:16:27, end: 2025-10-30 17:17:43)
2025-10-30 10:17:45,855 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:16:27, end: 2025-10-30 17:17:43)
2025-10-30 10:17:49,617 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:17:43, end: 2025-10-30 17:17:48)
2025-10-30 10:17:50,671 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:17:43, end: 2025-10-30 17:17:48)
2025-10-30 10:17:54,453 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761844673298324700
2025-10-30 10:17:54,641 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:17:48, end: 2025-10-30 17:17:53)
2025-10-30 10:17:55,713 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:17:48, end: 2025-10-30 17:17:53)
2025-10-30 10:17:57,977 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761844676917504100
2025-10-30 10:17:59,603 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 17:17:53, end: 2025-10-30 17:17:58)
2025-10-30 10:18:00,684 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 17:17:53, end: 2025-10-30 17:17:58)
2025-10-30 10:18:04,613 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:17:58, end: 2025-10-30 17:18:03)
2025-10-30 10:18:05,686 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:17:58, end: 2025-10-30 17:18:03)
2025-10-30 10:18:09,633 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:18:03, end: 2025-10-30 17:18:08)
2025-10-30 10:18:10,667 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:18:03, end: 2025-10-30 17:18:08)
2025-10-30 10:28:22,651 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 10:28:31,689 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:18:08, end: 2025-10-30 17:28:30)
2025-10-30 10:28:32,730 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:18:08, end: 2025-10-30 17:28:30)
2025-10-30 10:28:36,491 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:28:30, end: 2025-10-30 17:28:35)
2025-10-30 10:28:37,537 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:28:30, end: 2025-10-30 17:28:35)
2025-10-30 10:28:41,459 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:28:35, end: 2025-10-30 17:28:40)
2025-10-30 10:28:41,937 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761845320717102100
2025-10-30 10:28:42,527 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:28:35, end: 2025-10-30 17:28:40)
2025-10-30 10:28:45,943 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761845324865901400
2025-10-30 10:28:46,456 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 17:28:40, end: 2025-10-30 17:28:45)
2025-10-30 10:28:47,546 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:28:40, end: 2025-10-30 17:28:45)
2025-10-30 10:28:51,460 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:28:45, end: 2025-10-30 17:28:50)
2025-10-30 10:28:52,503 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 17:28:45, end: 2025-10-30 17:28:50)
2025-10-30 10:28:56,441 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:28:50, end: 2025-10-30 17:28:55)
2025-10-30 10:28:57,491 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:28:50, end: 2025-10-30 17:28:55)
2025-10-30 10:29:01,448 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:28:55, end: 2025-10-30 17:29:00)
2025-10-30 10:29:02,509 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:28:55, end: 2025-10-30 17:29:00)
2025-10-30 10:29:06,457 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:00, end: 2025-10-30 17:29:05)
2025-10-30 10:29:07,501 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:00, end: 2025-10-30 17:29:05)
2025-10-30 10:29:11,479 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:05, end: 2025-10-30 17:29:10)
2025-10-30 10:29:12,553 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:05, end: 2025-10-30 17:29:10)
2025-10-30 10:29:16,452 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:10, end: 2025-10-30 17:29:15)
2025-10-30 10:29:17,505 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:10, end: 2025-10-30 17:29:15)
2025-10-30 10:29:21,483 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:15, end: 2025-10-30 17:29:20)
2025-10-30 10:29:22,538 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:15, end: 2025-10-30 17:29:20)
2025-10-30 10:29:26,454 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:20, end: 2025-10-30 17:29:25)
2025-10-30 10:29:27,514 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:20, end: 2025-10-30 17:29:25)
2025-10-30 10:29:31,482 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:25, end: 2025-10-30 17:29:30)
2025-10-30 10:29:32,540 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:25, end: 2025-10-30 17:29:30)
2025-10-30 10:29:36,450 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:30, end: 2025-10-30 17:29:35)
2025-10-30 10:29:37,504 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:30, end: 2025-10-30 17:29:35)
2025-10-30 10:29:41,465 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:35, end: 2025-10-30 17:29:40)
2025-10-30 10:29:42,535 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:35, end: 2025-10-30 17:29:40)
2025-10-30 10:29:46,428 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:40, end: 2025-10-30 17:29:45)
2025-10-30 10:29:47,513 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:40, end: 2025-10-30 17:29:45)
2025-10-30 10:29:51,441 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:45, end: 2025-10-30 17:29:50)
2025-10-30 10:29:52,511 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:45, end: 2025-10-30 17:29:50)
2025-10-30 10:29:56,474 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:50, end: 2025-10-30 17:29:55)
2025-10-30 10:29:57,551 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:50, end: 2025-10-30 17:29:55)
2025-10-30 10:30:01,477 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:29:55, end: 2025-10-30 17:30:00)
2025-10-30 10:30:02,521 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:29:55, end: 2025-10-30 17:30:00)
2025-10-30 10:30:06,456 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:30:00, end: 2025-10-30 17:30:05)
2025-10-30 10:30:07,513 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:30:00, end: 2025-10-30 17:30:05)
2025-10-30 10:30:11,444 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:30:05, end: 2025-10-30 17:30:10)
2025-10-30 10:30:12,513 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:30:05, end: 2025-10-30 17:30:10)
2025-10-30 10:45:33,289 - basicLogger - INFO - Starting Storage Service on port 8090
2025-10-30 10:45:45,859 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:30:10, end: 2025-10-30 17:45:44)
2025-10-30 10:45:46,909 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:30:10, end: 2025-10-30 17:45:44)
2025-10-30 10:45:50,721 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:45:44, end: 2025-10-30 17:45:49)
2025-10-30 10:45:51,776 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:45:44, end: 2025-10-30 17:45:49)
2025-10-30 10:45:55,768 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:45:49, end: 2025-10-30 17:45:54)
2025-10-30 10:45:56,837 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:45:49, end: 2025-10-30 17:45:54)
2025-10-30 10:46:00,745 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:45:54, end: 2025-10-30 17:45:59)
2025-10-30 10:46:01,785 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:45:54, end: 2025-10-30 17:45:59)
2025-10-30 10:46:05,750 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:45:59, end: 2025-10-30 17:46:04)
2025-10-30 10:46:06,821 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:45:59, end: 2025-10-30 17:46:04)
2025-10-30 10:46:10,362 - basicLogger - DEBUG - Stored event wait_time with a trace id of 1761846369215375000
2025-10-30 10:46:10,724 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:46:04, end: 2025-10-30 17:46:09)
2025-10-30 10:46:11,775 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:46:04, end: 2025-10-30 17:46:09)
2025-10-30 10:46:13,325 - basicLogger - DEBUG - Stored event passenger_count with a trace id of 1761846372270043400
2025-10-30 10:46:15,732 - basicLogger - DEBUG - Found 1 PassengerCountEvent readings (start: 2025-10-30 17:46:09, end: 2025-10-30 17:46:14)
2025-10-30 10:46:16,783 - basicLogger - DEBUG - Found 1 WaitTimeEvent readings (start: 2025-10-30 17:46:09, end: 2025-10-30 17:46:14)
2025-10-30 10:46:20,746 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:46:14, end: 2025-10-30 17:46:19)
2025-10-30 10:46:21,789 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:46:14, end: 2025-10-30 17:46:19)
2025-10-30 10:46:25,736 - basicLogger - DEBUG - Found 0 PassengerCountEvent readings (start: 2025-10-30 17:46:19, end: 2025-10-30 17:46:24)
2025-10-30 10:46:26,768 - basicLogger - DEBUG - Found 0 WaitTimeEvent readings (start: 2025-10-30 17:46:19, end: 2025-10-30 17:46:24)
